"","id_str"
"2904","1636158597095645184"
"2905","1636157573094146050"
"2906","1636157473471057921"
"2907","1636156345320718342"
"2908","1636153567911264256"
"2909","1636153566099537920"
"2910","1636153404228501504"
"2911","1636153190067453953"
"2912","1636152955391885313"
"2913","1636152701829410822"
"2914","1636152658447802370"
"2915","1636152606178328576"
"2916","1636152509193502720"
"2917","1636152411751436290"
"2918","1636152351856705538"
"2919","1636152251424071680"
"2920","1636145756544327681"
"2921","1636143690912612355"
"2922","1636143652450729985"
"2923","1636143582984675334"
"2924","1636143433642389504"
"2925","1636141858278522886"
"2926","1636141138288541706"
"2927","1636138665951854595"
"2928","1636137495883812864"
"2929","1636135276220227584"
"2930","1636134414265593859"
"2931","1636134375933857792"
"2932","1636133370018054146"
"2933","1636131450943668224"
"2934","1636130902777397249"
"2935","1636129926267957248"
"2936","1636127909084635136"
"2937","1636127717748887552"
"2938","1636127584504225801"
"2939","1636126974346240007"
"2940","1636126582266789888"
"2941","1636125451939729417"
"2942","1636124197289095169"
"2943","1636121316964147201"
"2944","1636121066446700554"
"2945","1636120607929556993"
"2946","1636120303028846592"
"2947","1636117418174021633"
"2948","1636112444522213377"
"2949","1636111775992012800"
"2950","1636111566562009089"
"2951","1636111358663041024"
"2952","1636111322218676227"
"2953","1636110811218456576"
"2954","1636110162565148672"
"2955","1636108780747333632"
"2956","1636108419802468352"
"2957","1636107933271425026"
"2958","1636106735638249472"
"2959","1636105683711012874"
"2960","1636105101327622152"
"2961","1636105069362905093"
"2962","1636103734492028931"
"2963","1636102309309476876"
"2964","1636102180485644294"
"2965","1636097393866289159"
"2966","1636095923653599234"
"2967","1636094152986296325"
"2968","1636093270794072064"
"2969","1636093186031464454"
"2970","1636092663526047746"
"2971","1636091138015735811"
"2972","1636091004414488576"
"2973","1636090942468882435"
"2974","1636090925582622728"
"2975","1636090437051076614"
"2976","1636089801785987072"
"2977","1636088432085590016"
"2978","1636088406303207425"
"2979","1636087918849671168"
"2980","1636087874561925120"
"2981","1636087242610311168"
"2982","1636087230979506181"
"2983","1636086934035390466"
"2984","1636086263274000385"
"2985","1636086229216182272"
"2986","1636086072055660556"
"2987","1636086005903028225"
"2988","1636085378577735688"
"2989","1636085370654797824"
"2990","1636085365139226624"
"2991","1636084528551788545"
"2992","1636084073025208320"
"2993","1636083950765449218"
"2994","1636083463177601025"
"2995","1636082229792129025"
"2996","1636079783887904774"
"2997","1636079700324802561"
"2998","1636079566639833089"
"2999","1633926109371805696"
"3000","1633925212898050052"
"3001","1633924267350937600"
"3002","1633920870170148879"
"3003","1633920580696121345"
"3004","1633920087374610433"
"3005","1633917484133761025"
"3006","1633916936747909120"
"3007","1633916898436960258"
"3008","1633916823404986369"
"3009","1633916491715190787"
"3010","1633915235378642946"
"3011","1633914627829448710"
"3012","1633910930290663424"
"3013","1633910527020630016"
"3014","1633909021097771040"
"3015","1633907846252249113"
"3016","1633907149175701518"
"3017","1633906177493876777"
"3018","1633905475363192861"
"3019","1633905368811094017"
"3020","1633905264658137112"
"3021","1633903892990705698"
"3022","1633903535950577677"
"3023","1633902217840214050"
"3024","1633900444513624064"
"3025","1633897900781518860"
"3026","1633897714898354180"
"3027","1633895644275384320"
"3028","1633891015105839109"
"3029","1633890048868270090"
"3030","1633889492602961923"
"3031","1633889182350290944"
"3032","1633888442500227073"
"3033","1633888430001143832"
"3034","1633887740419768320"
"3035","1633886963575996430"
"3036","1633886733434535949"
"3037","1633883963336052736"
"3038","1633882657363722250"
"3039","1633880976400207872"
"3040","1633880781578997762"
"3041","1633879861512278017"
"3042","1633879200527712256"
"3043","1633878504436531234"
"3044","1633878093365649408"
"3045","1633877373694410752"
"3046","1633876806661963799"
"3047","1633875296968638470"
"3048","1633875179838537731"
"3049","1633875139602554881"
"3050","1633871499844268032"
"3051","1633871307514183685"
"3052","1633869772793458689"
"3053","1633869347289706498"
"3054","1633866441257779201"
"3055","1633866277331562497"
"3056","1633864519129726977"
"3057","1633863605715365889"
"3058","1633862857195667457"
"3059","1633862166460739587"
"3060","1633862003625443333"
"3061","1633858734534414336"
"3062","1633857731026206723"
"3063","1633857273192742913"
"3064","1633856177573339139"
"3065","1633852236643041289"
"3066","1633851322813300736"
"3067","1633847969005879296"
"3068","1633845988895981568"
"3069","1633844981625655297"
"3070","1633844287367675906"
"3071","1633843638550818827"
"3072","1633843280885723138"
"3073","1633841460050296836"
"3074","1633840990640570368"
"3075","1633839717958692864"
"3076","1633838070423506945"
"3077","1633833512213303302"
"3078","1633830583184003072"
"3079","1633830206585864195"
"3080","1633829565687791617"
"3081","1633829018175930368"
"3082","1633828945404772363"
"3083","1633825171092959234"
"3084","1633822266088628224"
"3085","1633820849823162368"
"3086","1633818610832490497"
"3087","1633818269890015236"
"3088","1633814304817311744"
"3089","1633811527907131397"
"3090","1633808303632404482"
"3091","1633806857746653184"
"3092","1633804453965971459"
"3093","1633802335699836929"
"3094","1633802051162447873"
"3095","1633800209871273984"
"3096","1633799622865895424"
"3097","1633798312624103424"
"3098","1633796916403109889"
"3099","1633795844477444099"
"3100","1633795437869117441"
"3101","1633792720819965952"
"3102","1633792243818455044"
"3103","1633790438992691200"
"3104","1633790045340545025"
"3105","1633785113149423618"
"3106","1633779145552404480"
"3107","1633775455529578500"
"3108","1633774139168178176"
"3109","1633764262312067075"
"3110","1633761496319639553"
"3111","1633758135004307462"
"3112","1633754772468555776"
"3113","1633752319354609665"
"3114","1633751680037560321"
"3115","1633751276528779266"
"3116","1633749272033148928"
"3117","1633745956058406912"
"3118","1633745625236881409"
"3119","1633739648370462720"
"3120","1633739322259021824"
"3121","1633726005331329024"
"3122","1633725303867703297"
"3123","1633704715023179778"
"3124","1633681465274662914"
"3125","1633681148688711681"
"3126","1633680293222576130"
"3127","1633678936402952192"
"3128","1633670599384920064"
"3129","1633669334395416576"
"3130","1633666562803609601"
"3131","1633666504875966466"
"3132","1633666264471044096"
"3133","1633662292532273155"
"3134","1633661637876916226"
"3135","1633659510584647680"
"3136","1633651292961636352"
"3137","1633646970668474368"
"3138","1633643731839590401"
"3139","1633643609994977281"
"3140","1633643007441268736"
"3141","1633642859885723648"
"3142","1633642061172711425"
"3143","1633641250896367616"
"3144","1633639054347587588"
"3145","1633636500737761280"
"3146","1633636329022976000"
"3147","1633635222788141057"
"3148","1633634893900001280"
"3149","1633633827020046338"
"3150","1633631209283567619"
"3151","1633628932283985920"
"3152","1633628568646238212"
"3153","1633624718036307973"
"3154","1633624487269736448"
"3155","1633616119897501696"
"3156","1633610980511850498"
"3157","1633607374630973441"
"3158","1633603509294620673"
"3159","1633602929738276867"
"3160","1633602229239250945"
"3161","1633600247346741255"
"3162","1633600244867899394"
"3163","1633597952399663106"
"3164","1633592667585036288"
"3165","1633592273093918722"
"3166","1633592089345761281"
"3167","1633588407182979072"
"3168","1633588346785071106"
"3169","1633585865619275778"
"3170","1633585575700602883"
"3171","1633584666610483201"
"3172","1633580248209010689"
"3173","1633576068882870275"
"3174","1633574304448118786"
"3175","1633573143427141634"
"3176","1633568974456733697"
"3177","1633567795991674881"
"3178","1633566257617281027"
"3179","1633566218123722752"
"3180","1633565126308638723"
"3181","1633564656865275905"
"3182","1633562869303242760"
"3183","1633562842908467204"
"3184","1633562662482132996"
"3185","1633562043495088129"
"3186","1633561776737464321"
"3187","1633561647724806146"
"3188","1633561591399473153"
"3189","1633561585909202947"
"3190","1633561501884895232"
"3191","1633561484235091969"
"3192","1633561442090901505"
"3193","1633561427134001152"
"3194","1633561207004119040"
"3195","1633561204189806597"
"3196","1633561100733038592"
"3197","1633561088011689988"
"3198","1633560997729378306"
"3199","1633560947615834112"
"3200","1633560310446452739"
"3201","1633556237802688512"
"3202","1633555870926659587"
"3203","1633555713908678658"
"3204","1633555594274656257"
"3205","1633552721625096192"
"3206","1633549120164986880"
"3207","1633547558227259393"
"3208","1633545491836182542"
"3209","1633544453733351424"
"3210","1633543088143491118"
"3211","1633542266487992320"
"3212","1633536601258090528"
"3213","1633534552667742209"
"3214","1633533509678555160"
"3215","1633533288299266048"
"3216","1633529994755334147"
"3217","1633526813615095808"
"3218","1633526689681530893"
"3219","1633526347548053504"
"3220","1633525677335928837"
"3221","1633525486944137223"
"3222","1633522751485931520"
"3223","1633521676687220749"
"3224","1633521306627895296"
"3225","1633520537954549760"
"3226","1633519947505704983"
"3227","1633519476946739201"
"3228","1633519363675553792"
"3229","1633517551845265408"
"3230","1633517200416940034"
"3231","1633516541168820246"
"3232","1633515731559096320"
"3233","1633515291538857985"
"3234","1633515056443924481"
"3235","1633514752055062528"
"3236","1633514139862671385"
"3237","1633513560528625672"
"3238","1633513164254978068"
"3239","1633512906036846611"
"3240","1633512850172911630"
"3241","1633512374354288644"
"3242","1633512173124165634"
"3243","1633511955540451341"
"3244","1633511663289737241"
"3245","1633511352466644995"
"3246","1633511005039861774"
"3247","1633510677494079493"
"3248","1633510558254211072"
"3249","1633509770043826188"
"3250","1633509320070504462"
"3251","1633509241930776576"
"3252","1633509199475769344"
"3253","1633508928204963840"
"3254","1633508789461876736"
"3255","1633508595852615687"
"3256","1633508402579087374"
"3257","1633508219447304192"
"3258","1633508214091448320"
"3259","1633508168956530691"
"3260","1633508137087950849"
"3261","1633508090678067202"
"3262","1633508060051410944"
"3263","1633508056943271944"
"3264","1633507990660579330"
"3265","1633507818308337664"
"3266","1633507210738237440"
"3267","1633506195637157890"
"3268","1633505715217219588"
"3269","1633505225800654848"
"3270","1633503464159420424"
"3271","1633502799219793920"
"3272","1633502431899262977"
"3273","1633502058417364993"
"3274","1633501004967682053"
"3275","1633499910027788291"
"3276","1633499748698058753"
"3277","1633499573455933441"
"3278","1633499138011586562"
"3279","1633498386060935169"
"3280","1633498053255503877"
"3281","1633497846983929859"
"3282","1633497842479251460"
"3283","1633496989672382467"
"3284","1633496435357282304"
"3285","1633495804722724868"
"3286","1633495708916432902"
"3287","1633495025752342529"
"3288","1633489920735031296"
"3289","1633489631906758656"
"3290","1633487784395812870"
"3291","1633485241162559488"
"3292","1633484573236510721"
"3293","1633482017303035907"
"3294","1633480145075077121"
"3295","1633479907316563968"
"3296","1633478905050054656"
"3297","1633477332940849153"
"3298","1633477129420652544"
"3299","1633476901145657345"
"3300","1633476379097407490"
"3301","1633476130891022336"
"3302","1633475455381544960"
"3303","1633474262420934657"
"3304","1633474078811074562"
"3305","1633473919578505218"
"3306","1633473414110298112"
"3307","1633473398851489792"
"3308","1633471928785596416"
"3309","1633471098376388610"
"3310","1633468027046961152"
"3311","1633467928010956801"
"3312","1633467807416614913"
"3313","1633467707956903937"
"3314","1633467121891176449"
"3315","1633466773902340098"
"3316","1633466465251651585"
"3317","1633466213786615815"
"3318","1633466059750617088"
"3319","1633465462767104003"
"3320","1633465330894000129"
"3321","1633464645611847681"
"3322","1633464516427255813"
"3323","1633464451071631362"
"3324","1633464289137930240"
"3325","1633463529994072075"
"3326","1633463510075310081"
"3327","1633463307477843968"
"3328","1633461829879078912"
"3329","1633460365714665472"
"3330","1633459823831556099"
"3331","1633459625852014602"
"3332","1633458347268771841"
"3333","1633457262076506114"
"3334","1633456327392362497"
"3335","1633455952497090561"
"3336","1633455440905265152"
"3337","1633454535883608065"
"3338","1633453922399535107"
"3339","1633452675021828099"
"3340","1633452480590651392"
"3341","1633451582275592193"
"3342","1633451128078712832"
"3343","1633451090485166081"
"3344","1633450468385988608"
"3345","1633450338949758976"
"3346","1633450144308797442"
"3347","1633449935147356160"
"3348","1633449853807149057"
"3349","1633449625024704512"
"3350","1633448314682191874"
"3351","1633445459883597824"
"3352","1633441664751607810"
"3353","1633439008322646016"
"3354","1633438195378450433"
"3355","1633438091552739328"
"3356","1633437784781254656"
"3357","1633437421223157764"
"3358","1633436968469114882"
"3359","1633436621033857029"
"3360","1633435188838514689"
"3361","1633434708217413633"
"3362","1633434553397268485"
"3363","1633434407380844549"
"3364","1633433681363628032"
"3365","1633433436705759232"
"3366","1633432222718894080"
"3367","1633431372718112774"
"3368","1633431351268454402"
"3369","1633431066722684930"
"3370","1633429319744716802"
"3371","1633426702784143361"
"3372","1633422745479397378"
"3373","1633418814934208512"
"3374","1633418782000414720"
"3375","1633417491941556226"
"3376","1633411667269767169"
"3377","1633410273863258114"
"3378","1633409723155226624"
"3379","1633407189179138048"
